price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,yr_built,yr_renovated,zipcode,sqft_living15
479950,4,2.25,2570,11070,2.0,0,0,4,8,1966,0,98058,2210
257000,3,1.75,1397,18000,1.0,0,0,3,7,1965,2014,98092,1950
792000,3,1.5,1570,1050,2.0,0,0,3,8,1915,0,98109,2070
253000,3,2.0,1490,7651,1.0,0,0,3,7,1988,0,98003,1590
285000,4,2.5,1800,9229,2.0,0,0,3,7,1994,0,98022,1970
770000,5,3.0,2370,6000,1.5,0,2,3,8,1926,2003,98107,1350
2500000,4,4.5,4300,19844,2.0,0,0,3,11,1985,1999,98039,3070
585000,3,1.75,1850,7735,1.0,0,0,4,8,1983,0,98027,2220
329000,3,1.75,1230,10725,1.0,0,0,3,7,1980,0,98045,1250
352800,4,2.0,2080,6360,1.0,0,0,3,7,1960,0,98118,2080
324950,4,1.75,2320,9240,1.0,0,0,3,7,1959,2014,98178,2130
215000,3,1.0,1610,7140,1.0,0,0,3,7,1976,0,98031,1800
528000,3,2.5,2020,5613,2.0,0,0,3,7,2003,0,98053,2020
334000,4,2.5,2310,6200,2.0,0,0,3,8,1998,0,98092,2480
455000,3,1.75,1300,9600,1.0,0,0,4,7,1969,0,98052,2070
230000,3,1.0,1060,10228,1.0,0,0,3,7,1948,0,98155,1570
310000,3,1.75,1840,10723,1.0,0,0,4,7,1974,0,98058,1590
275000,3,1.5,1390,48257,1.0,0,0,3,6,1922,2013,98024,1440
410000,3,1.0,1330,5000,1.0,0,0,3,7,1957,0,98125,1920
650000,4,2.25,2100,2500,3.0,0,0,3,8,2001,0,98115,1660
544950,3,1.75,1830,7371,1.0,0,0,3,7,1957,0,98008,1600
350000,4,2.5,2380,6124,2.0,0,0,3,8,1997,0,98030,2170
738000,4,2.5,2830,5010,2.0,0,0,3,9,2000,0,98115,1880
810000,4,3.5,3470,7396,2.0,0,3,3,8,1979,0,98125,2360
299000,4,2.25,2050,26000,2.0,0,0,4,8,1977,0,98042,2330
520000,4,0.75,1960,8277,1.0,1,4,4,7,1923,1986,98198,1940
1750000,4,2.75,3560,8975,2.0,0,0,3,10,2014,0,98004,3440
335000,1,1.0,720,5100,1.0,0,0,3,6,1907,0,98117,1320
741500,2,2.5,2150,5760,1.0,0,0,3,8,2010,0,98053,1640
766500,2,1.75,2230,6930,1.0,0,0,4,8,1947,0,98105,1970
507000,4,2.25,1490,956,2.0,0,0,3,7,2005,0,98122,1510
500000,5,3.0,2920,11440,2.0,0,0,3,8,2003,0,98133,1720
555000,4,2.25,2350,8140,1.0,0,0,4,8,1977,0,98006,2640
361500,2,1.0,840,3860,1.0,0,0,4,6,1909,0,98117,1390
299950,3,1.0,1410,81021,1.0,0,0,3,7,1949,1981,98058,2000
201000,5,1.75,1660,78408,1.5,0,0,3,6,1915,0,98065,1660
279000,3,2.5,1630,7950,1.0,0,0,3,8,1985,0,98042,1650
513000,4,2.5,2660,8887,1.0,0,0,4,8,1967,0,98166,1910
